customer_id,transaction_id,customer_age,account_age_days,customer_gender,customer_income,account_balance,transaction_amount,transaction_hour,transaction_day,transaction_type,merchant_category,payment_method,transaction_location,is_international_transaction,device_type,device_trust_score,distance_from_home_km,transactions_last_24h,transactions_last_7d,avg_transaction_amount,previous_transaction_amount,time_since_last_transaction_min,failed_transaction_count_24h,new_device_used,location_mismatch,unusual_transaction_time,is_fraud
113399,TXN0013399,18,2268,Male,122434.0,34161.7,878.27,12,Wednesday,Bill Payment,Electronics,Credit Card,Pune,No,Mobile,92.3,30.2,6,16,1243.66,577.29,2463,1,No,No,No,0
113400,TXN0013400,25,2814,Male,59599.0,21064.44,6985.08,10,Wednesday,Online Purchase,Electronics,Debit Card,Mumbai,No,POS,80.8,16.8,1,20,7663.82,5759.76,94,1,No,No,No,0
113401,TXN0013401,18,1456,Female,65888.0,213946.73,3743.66,21,Thursday,Bill Payment,Online Services,Debit Card,Ahmedabad,No,Desktop,33.1,15.7,4,19,2963.29,5199.07,452,0,No,No,No,0
113402,TXN0013402,18,689,Male,43739.0,34655.29,11247.34,12,Tuesday,Purchase,Healthcare,Credit Card,Bengaluru,No,Mobile,73.0,0.8,4,16,7963.62,8504.33,6718,0,No,No,No,0
113403,TXN0013403,41,831,Male,43659.0,66140.76,3249.29,12,Monday,Purchase,Grocery,Credit Card,Other,Yes,Tablet,83.1,10.1,3,21,2573.95,1960.75,287,0,No,No,No,0
113404,TXN0013404,34,849,Other,47881.0,63962.66,114.23,18,Friday,Transfer,Online Services,Contactless,Mumbai,No,Mobile,84.8,11.6,4,17,125.13,126.25,73,0,No,No,No,0
113405,TXN0013405,33,1099,Male,83172.0,228280.15,1066.96,14,Wednesday,Transfer,Grocery,Contactless,Mumbai,No,Mobile,86.2,35.2,4,26,729.42,1956.98,760,0,Yes,No,No,0
113406,TXN0013406,22,1414,Male,45622.0,9982.24,3208.14,14,Tuesday,Purchase,Entertainment,Online,Jaipur,No,Mobile,75.7,5.5,5,14,5511.64,4397.65,540,0,No,No,No,0
113407,TXN0013407,29,1953,Female,31562.0,153672.85,6076.07,16,Friday,Online Purchase,Entertainment,Online,Mumbai,No,Desktop,91.3,58.8,2,17,4723.15,3221.16,403,0,No,No,No,0
113408,TXN0013408,40,791,Male,112780.0,6833.0,1980.3,14,Thursday,Online Purchase,Healthcare,Credit Card,Jaipur,No,Mobile,72.9,11.1,5,26,1555.83,2578.97,76,0,No,No,No,0
113409,TXN0013409,35,1477,Male,61535.0,91426.71,3677.55,14,Saturday,Transfer,Grocery,Credit Card,Other,No,POS,69.0,22.8,8,21,4172.1,5459.06,1718,0,No,No,No,0
113410,TXN0013410,45,910,Female,35880.0,13491.35,1337.75,9,Friday,Purchase,Online Services,Credit Card,Jaipur,No,Mobile,81.2,27.2,3,23,1662.7,820.48,367,0,No,No,No,0
113411,TXN0013411,47,2058,Male,33964.0,120881.41,4899.22,5,Monday,Purchase,Grocery,Debit Card,Kolkata,No,Mobile,80.6,4.5,3,19,4736.32,5173.22,1219,0,No,No,Yes,0
113412,TXN0013412,33,633,Male,84762.0,57628.11,570.73,17,Sunday,Purchase,Dining,Credit Card,Chennai,No,Desktop,95.9,16.9,4,18,552.9,437.94,124,0,No,No,No,0
113413,TXN0013413,18,2891,Male,61228.0,16590.94,2346.14,15,Monday,Transfer,Grocery,Credit Card,Hyderabad,No,Mobile,91.5,28.1,4,19,1109.66,1899.61,276,0,No,No,No,0
113414,TXN0013414,28,340,Male,78952.0,30511.6,560.19,14,Thursday,Transfer,Clothing,Credit Card,Hyderabad,No,POS,69.9,8.2,3,8,716.94,273.71,31,0,Yes,No,No,0
113415,TXN0013415,35,231,Female,49026.0,20299.02,1787.77,4,Sunday,Online Purchase,Healthcare,Credit Card,Mumbai,No,POS,66.9,18.0,6,22,1169.11,1719.47,1798,0,No,No,Yes,0
113416,TXN0013416,27,2978,Male,36507.0,33161.06,1128.31,14,Thursday,Transfer,Dining,Credit Card,Chennai,No,Mobile,79.9,32.5,3,17,1018.5,5116.09,134,2,No,No,No,0
113417,TXN0013417,24,2415,Female,43145.0,113276.73,384.74,12,Wednesday,Bill Payment,Healthcare,Online,Mumbai,No,Mobile,69.9,13.6,4,22,273.75,229.4,656,0,No,No,No,0
113418,TXN0013418,37,1930,Female,78503.0,11204.57,2387.49,11,Tuesday,Bill Payment,Fuel,Debit Card,Jaipur,No,POS,75.2,10.1,3,20,3281.27,3765.25,868,0,No,No,No,0
113419,TXN0013419,63,868,Male,58539.0,176070.78,539.25,17,Saturday,Purchase,Healthcare,Credit Card,Hyderabad,No,Mobile,88.8,43.6,4,15,392.27,272.39,493,2,No,No,No,0
113420,TXN0013420,31,956,Female,40352.0,29145.43,927.43,16,Monday,Purchase,Online Services,Debit Card,Pune,No,Mobile,92.1,11.5,2,20,1428.3,1455.19,653,0,No,No,No,0
113421,TXN0013421,36,944,Male,65193.0,97208.05,530.84,11,Sunday,Purchase,Electronics,Credit Card,Bengaluru,No,Mobile,76.9,18.6,1,21,924.49,390.22,487,0,No,Yes,No,0
113422,TXN0013422,22,1443,Male,24562.0,166531.21,1733.95,3,Friday,Purchase,Clothing,Debit Card,Chennai,No,POS,94.0,44.3,7,23,1531.61,1675.79,141,0,Yes,No,Yes,0
113423,TXN0013423,50,867,Female,51399.0,45914.03,4409.6,15,Sunday,ATM Withdrawal,Dining,Credit Card,Kolkata,No,POS,89.9,44.8,2,16,2593.89,6231.33,340,0,No,No,No,0
113424,TXN0013424,46,1397,Male,38361.0,25164.84,2024.12,15,Friday,Transfer,Fuel,Debit Card,Hyderabad,No,POS,91.6,32.8,2,15,1366.28,1398.32,80,2,No,No,No,0
113425,TXN0013425,45,1529,Other,121632.0,42525.65,2771.9,15,Wednesday,Purchase,Fuel,Credit Card,Hyderabad,No,Mobile,82.6,20.5,6,13,3638.07,4710.09,157,0,No,No,No,0
113426,TXN0013426,51,550,Male,42251.0,25577.55,11989.63,22,Tuesday,Online Purchase,Dining,Debit Card,Jaipur,No,Mobile,84.6,23.7,2,17,13497.77,4855.74,146,0,Yes,Yes,No,1
113427,TXN0013427,31,1322,Male,169435.0,44503.39,215.7,17,Wednesday,Purchase,Dining,Debit Card,Pune,Yes,Desktop,64.1,80.0,5,19,306.15,180.37,113,0,No,No,No,0
113428,TXN0013428,33,1480,Male,66630.0,58110.5,1481.5,9,Friday,Purchase,Fuel,Online,Bengaluru,No,Mobile,73.5,59.0,5,19,2758.45,5091.36,484,0,No,No,No,0
113429,TXN0013429,55,1562,Male,112647.0,12509.4,5771.04,14,Friday,Purchase,Travel,Credit Card,Delhi,No,POS,74.2,18.8,3,17,7623.36,6443.09,181,0,No,No,No,0
113430,TXN0013430,43,586,Male,30759.0,12428.19,402.67,10,Thursday,Transfer,Electronics,Debit Card,Delhi,No,POS,90.6,25.0,8,20,643.33,647.06,2454,1,No,No,No,0
113431,TXN0013431,18,2115,Male,92318.0,52910.87,784.6,8,Friday,Transfer,Travel,Credit Card,Hyderabad,No,Mobile,74.6,30.2,2,15,787.2,949.22,892,0,No,No,No,0
113432,TXN0013432,41,2328,Female,,30113.47,11104.15,10,Saturday,Online Purchase,Dining,Debit Card,Hyderabad,No,Mobile,43.0,51.5,4,23,8775.12,4851.24,140,0,No,No,No,0
113433,TXN0013433,30,936,Male,69270.0,18904.54,482.61,19,Thursday,Online Purchase,Healthcare,Contactless,Hyderabad,No,Mobile,53.3,17.7,4,27,420.88,140.88,466,0,No,No,No,0
113434,TXN0013434,46,823,Male,64053.0,214190.64,1231.54,7,Thursday,ATM Withdrawal,Fuel,Contactless,Hyderabad,No,POS,74.1,40.0,5,23,1042.02,1556.18,704,0,No,No,No,0
113435,TXN0013435,40,833,Male,38098.0,13628.45,692.21,12,Friday,Purchase,Electronics,Debit Card,Delhi,No,POS,61.6,9.4,4,20,997.57,435.39,2267,1,No,No,No,0
113436,TXN0013436,18,800,Male,61876.0,57586.15,1527.24,14,Wednesday,Purchase,Entertainment,Contactless,Ahmedabad,No,Mobile,68.8,10.0,4,24,1189.05,1566.6,306,1,No,No,No,0
113437,TXN0013437,39,3909,Male,39948.0,57445.24,1411.64,14,Wednesday,Online Purchase,Grocery,Contactless,Hyderabad,No,Mobile,74.6,47.5,2,18,1097.68,3884.25,69,1,No,No,No,0
113438,TXN0013438,38,1534,Female,64672.0,77263.63,668.89,20,Saturday,Transfer,Grocery,Debit Card,Chennai,No,POS,70.8,23.2,4,16,1070.22,559.82,563,0,No,No,No,0
113439,TXN0013439,40,1585,Male,80280.0,33816.23,1036.0,17,Friday,Online Purchase,Dining,Credit Card,Kolkata,Yes,Mobile,71.0,15.6,5,21,918.16,615.7,40,1,Yes,No,No,0
113440,TXN0013440,42,846,Male,37159.0,9778.72,2654.07,17,Thursday,Purchase,Entertainment,Debit Card,Ahmedabad,Yes,Mobile,71.9,5.8,3,14,1518.86,3551.91,577,0,No,No,No,0
113441,TXN0013441,52,2857,Female,41677.0,133008.03,6918.99,3,Tuesday,Bill Payment,Online Services,Credit Card,Hyderabad,No,POS,43.0,14.3,2,17,7564.93,22588.62,303,1,No,No,Yes,0
113442,TXN0013442,41,2302,Female,156073.0,23986.72,1423.75,11,Wednesday,Bill Payment,Entertainment,Online,Hyderabad,No,POS,93.1,20.4,5,22,617.08,1223.16,36,0,No,No,No,0
113443,TXN0013443,36,1034,Female,76984.0,26768.52,23025.21,10,Monday,Purchase,Online Services,Debit Card,Mumbai,No,Mobile,76.9,8.9,2,15,31567.9,23830.36,257,0,No,No,No,0
113444,TXN0013444,49,1143,Female,73984.0,38561.33,1466.58,12,Tuesday,Online Purchase,Travel,Credit Card,Kolkata,No,Desktop,83.4,14.2,4,21,2404.36,1095.22,312,0,No,No,No,0
113445,TXN0013445,61,3742,Male,36477.0,108090.16,1517.64,2,Sunday,Online Purchase,Dining,Credit Card,Other,No,POS,76.6,16.7,9,22,1587.5,1499.11,244,1,No,No,Yes,0
113446,TXN0013446,46,1767,Male,46808.0,49355.6,5154.55,11,Thursday,Bill Payment,Fuel,Credit Card,Chennai,No,Mobile,94.5,7.0,3,22,3337.58,8108.58,451,0,No,No,No,0
113447,TXN0013447,38,620,Female,109885.0,52991.42,1707.65,14,Thursday,Online Purchase,Healthcare,Debit Card,Ahmedabad,No,POS,80.9,15.7,1,19,2072.84,947.09,544,0,No,No,No,0
113448,TXN0013448,41,1419,Male,76299.0,35687.23,3291.91,14,Saturday,Purchase,Online Services,Credit Card,Chennai,No,Mobile,86.9,15.9,2,19,5585.37,2647.02,166,0,No,No,No,0
113449,TXN0013449,39,1372,Female,88693.0,13820.18,711.6,18,Saturday,Online Purchase,Online Services,Contactless,Other,No,Mobile,72.9,24.9,5,28,364.55,396.38,473,0,Yes,No,No,0
113450,TXN0013450,36,633,Male,39758.0,28107.97,887.3,18,Tuesday,Bill Payment,Online Services,Online,Bengaluru,No,Mobile,91.8,18.1,7,20,1004.85,691.47,352,0,No,No,No,0
113451,TXN0013451,60,1329,Female,78520.0,35942.98,4152.23,7,Wednesday,Purchase,Online Services,Credit Card,Jaipur,No,Mobile,89.8,17.1,4,17,2787.42,6859.62,634,0,No,No,No,0
113452,TXN0013452,28,1031,Male,27319.0,34915.87,2395.2,19,Monday,Purchase,Online Services,Contactless,Ahmedabad,No,Mobile,90.3,80.8,4,15,1263.67,1421.52,775,1,No,Yes,No,0
113453,TXN0013453,49,1237,Female,18000.0,36968.17,1234.76,17,Thursday,Online Purchase,Clothing,Credit Card,Jaipur,No,Desktop,94.5,19.6,4,12,1242.71,814.83,110,0,No,No,No,0
113454,TXN0013454,35,582,Female,45479.0,68276.22,3244.91,21,Sunday,Purchase,Grocery,Credit Card,Ahmedabad,No,POS,38.6,,6,20,5614.35,3049.06,1505,0,No,No,No,0
113455,TXN0013455,20,1262,Female,68189.0,43709.05,293.43,21,Wednesday,Transfer,Electronics,Credit Card,Mumbai,No,Desktop,89.5,11.7,4,17,321.41,398.6,657,0,No,No,No,0
113456,TXN0013456,34,915,Male,75389.0,83815.15,2652.3,16,Saturday,Online Purchase,Clothing,Debit Card,Pune,No,POS,70.8,29.1,5,18,2026.88,2814.08,462,1,No,No,No,0
113457,TXN0013457,30,187,Male,178328.0,10204.0,975.93,22,Monday,Online Purchase,Grocery,Online,Bengaluru,No,Mobile,76.6,40.3,4,22,821.79,1238.84,797,1,No,No,No,0
113458,TXN0013458,42,1316,Female,52972.0,15974.14,11154.18,22,Tuesday,Online Purchase,Grocery,Debit Card,Chennai,No,Mobile,88.7,26.5,7,21,9114.18,11685.85,170,0,No,No,No,0
113459,TXN0013459,37,893,Male,33834.0,100382.95,191.34,6,Wednesday,ATM Withdrawal,Healthcare,Contactless,Delhi,No,POS,58.8,15.5,5,21,80.0,189.95,231,0,No,No,No,0
113460,TXN0013460,25,2467,Other,81042.0,31553.4,8468.36,10,Wednesday,Online Purchase,Dining,Credit Card,Jaipur,No,Mobile,83.4,33.3,1,19,3681.96,15257.11,206,0,Yes,No,No,0
113461,TXN0013461,52,462,Male,26483.0,26958.64,8387.7,10,Tuesday,Online Purchase,Online Services,Credit Card,Ahmedabad,No,Mobile,70.2,45.2,2,19,8612.23,11792.61,333,1,No,Yes,No,0
113462,TXN0013462,48,1249,Male,41267.0,229989.46,2988.05,10,Sunday,Transfer,Electronics,Credit Card,Bengaluru,No,POS,78.2,31.7,8,22,1775.67,2304.69,778,0,No,No,No,0
113463,TXN0013463,53,463,Female,25271.0,65281.52,3228.54,13,Thursday,Online Purchase,Online Services,Online,Chennai,No,Desktop,60.4,32.3,1,19,1993.69,1932.41,173,0,No,No,No,0
113464,TXN0013464,39,2821,Female,49834.0,27225.67,1687.55,13,Sunday,Online Purchase,Travel,Debit Card,Chennai,Yes,Mobile,84.4,10.1,2,20,3254.49,1273.91,1830,0,No,No,No,0
113465,TXN0013465,36,1450,Male,125749.0,50268.97,2796.49,8,Sunday,Transfer,Electronics,Credit Card,Hyderabad,No,Mobile,79.3,53.0,3,15,2750.28,3991.39,44,0,No,No,No,0
113466,TXN0013466,44,2761,Male,53890.0,153743.95,1016.95,20,Tuesday,Purchase,Fuel,Credit Card,Mumbai,No,Desktop,83.1,40.3,5,23,751.79,1126.56,184,0,No,No,No,0
113467,TXN0013467,30,676,Male,55947.0,79946.48,3842.64,16,Thursday,Online Purchase,Clothing,Credit Card,Other,No,Mobile,75.1,21.6,5,12,3428.29,3096.25,93,1,No,No,No,0
113468,TXN0013468,37,556,Female,36665.0,199552.53,4594.54,1,Tuesday,Purchase,Travel,Credit Card,Delhi,No,Tablet,59.1,7.0,5,27,1755.39,2493.93,308,1,No,No,Yes,0
113469,TXN0013469,34,1449,Female,58365.0,15744.41,430.57,9,Monday,Bill Payment,Clothing,Credit Card,Delhi,No,Desktop,91.0,4.3,2,17,398.2,467.17,633,1,No,No,No,0
113470,TXN0013470,20,1678,Female,55441.0,9542.91,1733.17,19,Wednesday,Online Purchase,Grocery,Contactless,Bengaluru,No,POS,88.6,27.3,6,11,2305.75,1075.86,3945,0,No,No,No,0
113471,TXN0013471,37,1425,Female,41272.0,43927.96,7073.71,12,Saturday,Bill Payment,Fuel,Online,Ahmedabad,No,POS,84.5,7.6,4,15,5704.11,4149.14,117,0,No,No,No,0
113472,TXN0013472,31,1238,Male,25504.0,34372.05,5806.41,13,Monday,Purchase,Healthcare,Contactless,Bengaluru,No,Mobile,86.4,55.8,5,21,9850.98,10819.62,811,1,No,No,No,0
113473,TXN0013473,33,245,Male,57123.0,39953.34,1254.6,18,Monday,Bill Payment,Fuel,Debit Card,Pune,No,Mobile,84.3,36.4,3,18,1324.47,2131.08,589,0,No,No,No,0
113474,TXN0013474,40,906,Male,93558.0,47885.72,5523.5,19,Thursday,Purchase,Grocery,Credit Card,Other,Yes,Desktop,71.9,10.2,3,19,4182.07,7285.47,718,0,No,No,No,0
113475,TXN0013475,50,2411,Male,137094.0,45068.95,1960.91,21,Saturday,Purchase,Electronics,Credit Card,Mumbai,No,Mobile,87.7,18.0,2,15,1685.49,2654.04,352,1,Yes,No,No,0
113476,TXN0013476,27,162,Female,124101.0,53850.32,1633.46,19,Friday,Online Purchase,Grocery,Contactless,Hyderabad,No,Mobile,53.1,18.1,4,15,1853.17,703.15,1157,1,No,No,No,0
113477,TXN0013477,32,1120,Male,50275.0,68685.64,1069.35,17,Saturday,Purchase,Electronics,Debit Card,Mumbai,No,POS,88.3,11.2,8,19,582.33,1110.61,87,0,No,No,No,0
113478,TXN0013478,28,304,Female,36267.0,38744.49,403.58,10,Tuesday,Bill Payment,Grocery,Contactless,Delhi,No,Mobile,82.0,13.9,8,11,317.43,531.82,1249,0,No,No,No,0
113479,TXN0013479,27,242,Male,64652.0,18209.85,625.55,8,Saturday,Bill Payment,Entertainment,Credit Card,Bengaluru,No,Mobile,97.4,10.5,3,21,573.52,2075.34,257,0,No,No,No,0
113480,TXN0013480,29,1235,Female,44036.0,34024.78,2286.78,19,Thursday,Online Purchase,Dining,Debit Card,Mumbai,No,Desktop,88.1,12.1,3,20,2778.07,4212.64,478,0,Yes,No,No,0
113481,TXN0013481,34,995,Male,75514.0,48419.86,320.7,15,Friday,Bill Payment,Electronics,Debit Card,Chennai,No,Desktop,64.0,14.4,4,17,307.48,309.78,505,0,No,No,No,0
113482,TXN0013482,42,2940,Female,86678.0,78752.96,9451.22,12,Sunday,Transfer,Entertainment,Debit Card,Bengaluru,No,Mobile,75.0,31.3,3,17,7267.44,9398.35,649,0,No,No,No,0
113483,TXN0013483,40,1342,Male,37416.0,60093.61,1084.23,20,Thursday,Bill Payment,Online Services,Debit Card,Delhi,No,Mobile,73.6,12.0,5,18,1674.2,1201.16,840,0,No,No,No,0
113484,TXN0013484,24,4125,Male,82234.0,19004.15,436.34,15,Monday,ATM Withdrawal,Electronics,Online,Delhi,No,Mobile,76.9,17.2,8,15,165.64,430.41,365,0,No,No,No,0
113485,TXN0013485,50,752,Male,53591.0,96117.61,1345.47,21,Saturday,Online Purchase,Dining,Online,Mumbai,No,POS,81.3,30.3,4,20,2377.25,1333.2,483,1,No,No,No,0
113486,TXN0013486,46,45,Female,56150.0,20045.89,2959.89,20,Thursday,Online Purchase,Entertainment,Debit Card,Delhi,No,Desktop,78.0,10.6,2,15,3780.8,4085.83,292,0,No,No,No,0
113487,TXN0013487,26,861,Female,35970.0,47388.34,577.4,12,Wednesday,Bill Payment,Grocery,Credit Card,Mumbai,No,Mobile,68.9,24.2,3,25,885.34,664.2,374,0,Yes,No,No,0
113488,TXN0013488,49,1023,Female,106583.0,169007.67,7173.11,18,Friday,Bill Payment,Travel,Contactless,Chennai,No,POS,84.0,23.5,3,19,7132.66,6710.9,1032,1,No,No,No,0
113489,TXN0013489,40,308,Female,22373.0,65934.23,1117.48,8,Monday,Bill Payment,Online Services,Credit Card,Pune,Yes,Mobile,93.6,11.6,4,23,911.01,974.09,366,0,No,No,No,0
113490,TXN0013490,34,1157,Male,60003.0,20366.4,26738.76,14,Wednesday,Purchase,Electronics,Online,Hyderabad,No,Desktop,78.4,38.4,4,18,54093.14,45114.23,1049,0,No,No,No,0
113491,TXN0013491,40,1235,Female,53372.0,57526.45,4386.01,18,Thursday,Bill Payment,Electronics,Online,Other,No,Mobile,68.8,23.7,3,23,6036.11,2172.03,283,0,No,Yes,No,0
113492,TXN0013492,36,1035,Male,43538.0,43568.28,1909.54,22,Tuesday,Transfer,Healthcare,Debit Card,Mumbai,Yes,Mobile,64.7,31.9,7,22,3904.59,1325.46,407,0,No,No,No,0
113493,TXN0013493,42,2917,Female,52657.0,54947.59,2156.28,10,Friday,Purchase,Healthcare,Debit Card,Kolkata,No,Mobile,88.9,20.6,2,22,1208.44,1180.31,810,0,No,No,No,0
113494,TXN0013494,38,900,Male,26681.0,52430.49,5483.51,18,Saturday,Transfer,Grocery,Credit Card,Mumbai,Yes,POS,83.9,6.8,3,13,5383.74,4809.18,778,0,No,No,No,0
113495,TXN0013495,32,1023,Male,29563.0,15211.02,4236.03,19,Thursday,Transfer,Travel,Credit Card,Pune,No,Desktop,80.3,9.9,4,19,6133.41,2903.99,137,0,No,No,No,0
113496,TXN0013496,18,1098,Male,48309.0,20321.98,2102.62,7,Saturday,Purchase,Online Services,Credit Card,Bengaluru,No,POS,76.1,8.5,5,13,3482.56,4231.85,687,0,No,No,No,0
113497,TXN0013497,42,1145,Female,30789.0,30688.54,3753.45,19,Tuesday,Online Purchase,Grocery,Credit Card,Bengaluru,Yes,Desktop,96.5,55.4,3,16,6575.43,2177.04,92,0,No,Yes,No,0
113498,TXN0013498,32,659,Male,35074.0,44983.76,2830.56,7,Saturday,Bill Payment,Grocery,Credit Card,Delhi,No,Mobile,52.4,27.8,4,12,1339.08,1987.77,310,0,No,No,No,0
113499,TXN0013499,45,583,Male,84735.0,77171.84,1080.18,9,Friday,Online Purchase,Online Services,Debit Card,Pune,No,POS,93.4,19.4,5,25,1179.27,2995.23,644,0,No,No,No,0
113500,TXN0013500,41,962,Male,95284.0,9469.83,497.66,6,Friday,Online Purchase,Online Services,Credit Card,Mumbai,No,Mobile,95.5,2.9,6,21,438.95,334.29,103,0,No,No,No,0
113501,TXN0013501,32,2568,Female,34948.0,16891.14,3411.85,22,Wednesday,Bill Payment,Online Services,Contactless,Mumbai,No,POS,53.8,18.2,3,16,2343.4,1999.69,130,1,No,No,No,0
113502,TXN0013502,47,2069,Female,32657.0,38333.84,1767.51,17,Sunday,Purchase,Travel,Online,Pune,No,Mobile,45.9,59.1,3,18,1308.85,2234.45,44,0,No,No,No,0
113503,TXN0013503,38,550,Male,18000.0,55635.11,1149.06,14,Wednesday,Online Purchase,Travel,Online,Hyderabad,No,POS,83.9,64.1,2,21,1264.34,1150.67,1779,0,Yes,No,No,0
113504,TXN0013504,38,1099,Female,49779.0,42949.06,407.62,1,Tuesday,Purchase,Entertainment,Contactless,Hyderabad,No,Mobile,77.8,6.8,6,21,199.13,447.92,277,0,No,No,Yes,0
113505,TXN0013505,34,1717,Male,71799.0,36965.06,19813.09,22,Thursday,Purchase,Fuel,Online,Hyderabad,No,Desktop,73.3,15.1,1,18,16042.29,12764.43,1140,0,No,No,No,0
113506,TXN0013506,55,2666,Other,38395.0,27161.63,2007.98,19,Tuesday,Purchase,Grocery,Credit Card,Pune,No,POS,56.4,108.6,1,19,4029.25,1063.19,778,1,No,Yes,No,0
113507,TXN0013507,28,984,Male,64181.0,16353.13,306.8,13,Saturday,Purchase,Clothing,Contactless,Bengaluru,No,Mobile,86.5,10.4,3,17,434.03,213.78,1617,1,No,No,No,0
113508,TXN0013508,32,838,Male,68654.0,62660.87,1306.12,12,Monday,Transfer,Clothing,Online,Jaipur,No,Mobile,85.5,24.8,7,23,521.43,1202.2,1998,0,No,No,No,0
113509,TXN0013509,22,2112,Male,84170.0,18223.92,6135.86,12,Tuesday,Purchase,Healthcare,Online,Hyderabad,No,Mobile,87.0,28.1,1,14,13875.64,4808.1,109,0,Yes,No,No,0
113510,TXN0013510,44,729,Male,53093.0,58325.7,2862.48,15,Wednesday,Purchase,Grocery,Credit Card,Jaipur,No,Mobile,44.3,6.4,7,30,2810.5,2952.13,817,0,No,No,No,0
113511,TXN0013511,30,1600,Male,59855.0,34204.5,3966.8,18,Saturday,Online Purchase,Fuel,Credit Card,Bengaluru,No,Mobile,85.8,13.2,3,16,4461.39,4207.93,849,0,No,No,No,0
113512,TXN0013512,31,1868,Female,45624.0,53619.08,826.91,11,Friday,Online Purchase,Electronics,Credit Card,Mumbai,No,POS,92.0,25.5,5,15,985.56,652.84,2655,0,Yes,No,No,0
113513,TXN0013513,30,1041,Male,56497.0,85220.18,9323.97,11,Sunday,Purchase,Entertainment,Debit Card,Hyderabad,No,Mobile,66.9,26.9,1,19,22127.22,8624.04,89,0,No,No,No,0
113514,TXN0013514,37,2739,Female,26885.0,18622.51,324.32,17,Tuesday,Purchase,Online Services,Credit Card,Bengaluru,No,Mobile,87.8,26.3,6,17,293.53,953.66,54,0,No,No,No,0
113515,TXN0013515,22,1250,Male,51834.0,98809.46,14026.77,14,Monday,Purchase,Travel,Debit Card,Ahmedabad,Yes,Mobile,79.8,7.7,2,23,15366.03,9344.4,223,0,No,No,No,0
113516,TXN0013516,18,2360,Male,38406.0,36323.67,8150.25,18,Thursday,ATM Withdrawal,Grocery,Credit Card,Ahmedabad,No,Tablet,96.7,10.5,4,18,15049.51,7698.08,1212,0,No,No,No,0
113517,TXN0013517,41,272,Male,76261.0,40924.74,310.25,12,Thursday,Bill Payment,Clothing,Online,Other,No,POS,54.4,18.7,4,20,212.82,209.67,514,0,No,No,No,0
113518,TXN0013518,18,1635,Male,169789.0,66843.74,1535.02,14,Saturday,Transfer,Entertainment,Credit Card,Mumbai,No,POS,93.2,62.1,3,18,1476.68,1247.92,148,0,No,No,No,0
113519,TXN0013519,45,383,Male,121249.0,44931.67,3608.71,17,Tuesday,Bill Payment,Dining,Credit Card,Delhi,No,Tablet,92.2,13.0,5,17,4315.77,1730.82,293,1,Yes,No,No,0
113520,TXN0013520,53,715,Female,76153.0,6049.37,227.18,13,Wednesday,Purchase,Dining,Online,Mumbai,No,POS,73.2,10.4,4,17,302.46,167.37,176,0,No,No,No,0
113521,TXN0013521,34,2495,Female,50114.0,83175.06,836.15,10,Monday,Purchase,Entertainment,Contactless,Jaipur,No,POS,70.9,4.4,2,18,705.47,679.1,613,0,No,No,No,0
113522,TXN0013522,50,1290,Female,53924.0,176505.94,755.38,21,Friday,Purchase,Entertainment,Online,Bengaluru,No,Mobile,89.5,3.8,4,17,1401.0,264.0,1354,0,No,No,No,0
113523,TXN0013523,36,1355,Female,57372.0,55505.1,3898.86,9,Friday,Purchase,Online Services,Contactless,Bengaluru,No,Mobile,85.1,30.1,6,19,2657.86,3233.16,115,3,No,No,No,0
113524,TXN0013524,54,1313,Male,42586.0,31093.78,1893.38,20,Sunday,Purchase,Clothing,Contactless,Chennai,No,Mobile,87.8,7.3,3,23,966.12,2797.59,596,0,No,No,No,0
113525,TXN0013525,31,1613,Male,79832.0,56259.27,20547.53,22,Saturday,Purchase,Dining,Debit Card,Chennai,No,Mobile,89.4,6.7,5,17,34484.46,10568.96,1717,0,No,No,No,0
113526,TXN0013526,18,1652,Female,65389.0,154672.37,1595.23,21,Sunday,Purchase,Dining,Contactless,Delhi,No,POS,72.5,6.7,2,24,1605.22,728.22,27,0,No,No,No,0
113527,TXN0013527,35,2741,Female,23284.0,16735.38,8480.8,22,Monday,Bill Payment,Entertainment,Debit Card,Other,No,Desktop,69.1,6.9,3,21,11629.51,3566.55,75,1,No,No,No,0
113528,TXN0013528,55,1379,Male,69766.0,16745.63,1660.15,10,Sunday,Purchase,Grocery,Online,Kolkata,No,Mobile,77.8,17.4,4,32,1404.95,1403.42,476,0,No,No,No,0
113529,TXN0013529,42,2496,Female,51783.0,30605.12,1809.46,8,Friday,Purchase,Grocery,Credit Card,Mumbai,No,POS,67.4,15.2,4,21,2073.09,1225.25,375,0,No,No,No,0
113530,TXN0013530,30,423,Male,23741.0,253888.54,1993.16,12,Friday,Online Purchase,Grocery,Debit Card,Bengaluru,No,Mobile,93.6,26.5,3,25,2218.11,1651.35,648,0,No,No,No,0
113531,TXN0013531,40,570,Male,124230.0,15365.5,1004.79,12,Saturday,Purchase,Electronics,Credit Card,Bengaluru,No,Mobile,94.2,24.2,3,16,719.64,479.56,103,0,No,No,No,0
113532,TXN0013532,47,1059,Female,40604.0,90122.0,3293.98,9,Friday,Purchase,Grocery,Online,Hyderabad,No,Mobile,65.7,36.6,2,22,4110.41,2634.27,55,0,No,No,No,0
113533,TXN0013533,35,1033,Female,116868.0,29207.99,5890.62,8,Friday,Online Purchase,Electronics,Debit Card,Chennai,No,Mobile,81.8,31.8,3,21,5300.56,9043.1,635,0,Yes,No,No,0
